record_type,priority,action,name,city,country,current_category,current_subcategory,current_vegan_level,target_vegan_level,plants_pack_id,plants_pack_slug,current_address,current_website,current_phone,current_opening_hours,current_description,current_main_image_url,verification_level,fields_to_fix,official_source_to_scrape,google_maps_search_url,happycow_or_secondary_source,instagram_or_social_search,evidence_needed,reason_for_action,notes_for_agent
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Dr. Pogo,Berlin,Germany,store,grocery,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,2c55e868-bb62-4032-b4a2-1ea607afc47b,dr-pogo-berlin,"24 Karl-Marx-Platz, Berlin, 12043, Germany",http://veganladen-kollektiv.net/,+49 30 53069794,Mo 09:00-20:00; Tu 09:00-20:00; We 12:00-20:00; Th 09:00-20:00; Fr 09:00-20:00; Sa 09:00-16:00,Vegan shop collective with café corner,https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/2c55e868-bb62-4032-b4a2-1ea607afc47b.webp?v=mp1vum6v,2,plants_pack_description,http://veganladen-kollektiv.net/,https://www.google.com/maps/search/Dr.+Pogo+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Dr.+Pogo+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Dr.+Pogo%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Dream Vegan-Vietnamese Restaurant,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,72b02b1f-1133-4d88-8596-1b828aaba04a,dream-vegan-vietnamese-restaurant-berlin,"7a Neue Bahnhofstraße, 10245, Germany",https://www.dreamveganberlin.com,+ 49 30 28090396,Mo 11:00-23:00; Tu 11:00-23:00; We 11:00-23:00; Th 11:00-23:00; Fr 11:00-23:00; Sa 11:00-23:00; Su 13:00-23:00,Dream Vegan Vietnamese Restaurant,https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/72b02b1f-1133-4d88-8596-1b828aaba04a.webp?v=mp22pdva,2,plants_pack_description,https://www.dreamveganberlin.com,https://www.google.com/maps/search/Dream+Vegan-Vietnamese+Restaurant+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Dream+Vegan-Vietnamese+Restaurant+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Dream+Vegan-Vietnamese+Restaurant%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Easy Peasy,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,cbf04751-6012-499b-b29c-2ffc49296ec3,easy-peasy-berlin,"33a Wichertstraße, Berlin, 10439, Germany",https://www.easypeasyberlin.de/,+49 30 80406015,Fr 09:00-22:00,"Fully vegan restaurant serving cake and waffle cuisine in Berlin, Germany.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/cbf04751-6012-499b-b29c-2ffc49296ec3.webp?v=mp2gnvxx,2,plants_pack_description,https://www.easypeasyberlin.de/,https://www.google.com/maps/search/Easy+Peasy+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Easy+Peasy+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Easy+Peasy%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Element Five,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,61db0c31-50b0-4d8d-978d-ab5d22a5c8f2,element-five-berlin,"46b Skalitzer Straße, Berlin, 10997, Germany",,,Mo 12:30-22:30; Tu 12:30-22:30; We 12:30-22:30; Th 12:30-22:30; Fr 12:30-23:00; Sa 12:30-23:00; Su 12:30-22:30,"Fully vegan restaurant serving chinese and tapas cuisine in Berlin, Germany.",https://lh3.googleusercontent.com/place-photos/AL8-SNEM9XdsG_-KKPzjJlOVLUl1HmDawSvA6grVScJ1n3V2y6wv2x616u5-GFKxL_tIQTjJLhd6nOxSb9_Qc7qIbvevmLzOwsYnVgMMJVfkWRBO8EU4wH6kg1wu9Bca6eFP37yr3PeS7BtK_1UtIw=s4800-w800,2,"website, phone, plants_pack_description",https://www.google.com/search?q=official+website+%22Element+Five%22+%22Berlin%22+vegan,https://www.google.com/maps/search/Element+Five+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Element+Five+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Element+Five%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Emira,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,719af86e-6b74-4129-8f49-b7f8fd1e36f8,emira-berlin,"72a Schönhauser Allee, Berlin, 10437, Germany",,+49 30 55476295,Mo 12:00-23:00; Tu 12:00-23:00; We 12:00-23:00; Th 12:00-23:00; Fr 12:00-23:00; Sa 12:00-23:00; Su 12:00-23:00,"Fully vegan restaurant serving sushi cuisine in Berlin, Germany.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/719af86e-6b74-4129-8f49-b7f8fd1e36f8.webp?v=mp22kj2e,2,"website, plants_pack_description",https://www.google.com/search?q=official+website+%22Emira%22+%22Berlin%22+vegan,https://www.google.com/maps/search/Emira+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Emira+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Emira%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Emira Vegan Sushi Restaurant,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,e3344947-b494-4c2e-bbbf-625d2e4172ab,berlin-emira-vegan-sushi-restaurant,"Berlin, Germany",,,,"P-Berg, Sushi & Ramen, vegan (Google: 4.9(612)), €10–20",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBls3zPssofUBca_R0GmO2G--jgW_phueHCUyrw4FjC_Szim69ZJQxCOufjBtC_6b9SjgoqpmyYTQyTX2TOQ24kbeBUaXKrwq0zhggCNrJWE_WganO_9Hv16t-HrprlK4c8Vxx6A=w800-h600-k-no,2,"website, phone, opening_hours, plants_pack_description",https://www.google.com/search?q=official+website+%22Emira+Vegan+Sushi+Restaurant%22+%22Berlin%22+vegan,https://www.google.com/maps/search/Emira+Vegan+Sushi+Restaurant+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Emira+Vegan+Sushi+Restaurant+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Emira+Vegan+Sushi+Restaurant%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Emma Pea,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,d88651ab-f771-4537-8b89-a94f78d7e5a5,emma-pea-berlin,"99 Revaler Straße, Berlin, 10245, Germany",https://emmapea.com,+49 163 688 2940,Tu 17:00-23:00; We 17:00-03:00; Th 17:00-03:00; Fr 17:00-03:00; Sa 17:00-03:00; Su 16:00-23:00,"Fully vegan restaurant serving burger cuisine in Berlin, Germany.",https://lh3.googleusercontent.com/place-photos/AL8-SNGd6CC5Op3cOox5u4swa6i87R0J-FCU4YgFK1FoHJvN03evftCpQev-rtZoTsuCsCzPFqJtD8jnz-VVorGKGG4GPkSOVvxS6m406xtIpsP-M_YovThDBjTREcZUUTBuFjlRg2pnVNilpp4NJQ=s4800-w800,2,plants_pack_description,https://emmapea.com,https://www.google.com/maps/search/Emma+Pea+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Emma+Pea+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Emma+Pea%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Erdals Obst und Gemüse,Berlin,Germany,store,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,024b4d83-10b4-4ec1-b6cf-5b6b67dabd91,erdals-obst-und-gemuse-berlin,,https://erdals.berlin,+4930 8315138,Mo-Fr 07:00-19:00; Sa 07:00-15:00,"Erdals Obst und Gemüse offers an extensive selection of fresh, organic produce, highlighting seasonal fruits and vegetables sourced from local farmers. This vegan-friendly store also features a variety of plant-based products, including dairy alternatives, gourmet sauces, and artisanal snacks, making it a perfect stop for health-conscious shoppers and culinary enthusiasts alike. Enjoy exploring un","https://static.wixstatic.com/media/e77db3b6c00249a396d74462d6d99eb6.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e77db3b6c00249a396d74462d6d99eb6.jpg",2,"address, plants_pack_description",https://erdals.berlin,https://www.google.com/maps/search/Erdals+Obst+und+Gem%C3%BCse+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Erdals+Obst+und+Gem%C3%BCse+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Erdals+Obst+und+Gem%C3%BCse%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Feel Seoul Good,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,045f8040-7a05-4a5b-bce4-834412413a19,feel-seoul-good-berlin,"2 Husemannstraße, Berlin, 10435, Germany",https://feelseoulgood.de,030 47496766,Mo 12:00-23:00; Tu 12:00-23:00; We 12:00-23:00; Th 12:00-23:00; Fr 12:00-23:00; Sa 12:00-23:00; Su 12:00-23:00,Reserve online with Quandoo,https://lh3.googleusercontent.com/place-photos/AL8-SNG1KRQbsINP-HKkE0X-7lXYre4UF9z_zvXcbdl4mrwL0azsV-CAhyHwjLA1-CeRK-SfQBng_HSzHhFWEzULhJtqdkn9WAjrg--IU41MDergENGYiif52WkShQMGWjrG7BknnvtKDG8mhWzsV80=s4800-w800,2,plants_pack_description,https://feelseoulgood.de,https://www.google.com/maps/search/Feel+Seoul+Good+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Feel+Seoul+Good+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Feel+Seoul+Good%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,Froindlichst,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,1c2477a2-d11f-4175-a92f-737104db841d,froindlichst-berlin,"31 Immanuelkirchstraße, Berlin, 10405, Germany",https://www.froindlichst.com/berlin/,+49 30 40056289,Mo 17:00-22:00; Tu 17:00-22:00; We 17:00-22:00; Th 12:00-22:00; Fr 12:00-22:00; Sa 12:00-22:00; Su 12:00-22:00,"Vegan pizza, bowls & burgers – enjoy fresh and delicious. Froindlichst, your vegan restaurant Berlin – where connoisseurs discover unique worlds of taste!",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/1c2477a2-d11f-4175-a92f-737104db841d.webp?v=mp1u8nog,2,,https://www.froindlichst.com/berlin/,https://www.google.com/maps/search/Froindlichst+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Froindlichst+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Froindlichst%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Froyda,Berlin,Germany,store,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,8ce19f49-6f5f-4a32-8b60-6591ab1327a3,froyda,12 Warschauer Straße,https://froyda.de,,,"This vibrant vegan shop in Berlin specializes in a delightful fusion of Italian, Mexican, and Indian cuisines, offering a diverse range of plant-based products and ready-to-eat meals. With its cozy atmosphere and creative dishes, Froyda has become a beloved destination for vegans seeking innovative flavors and healthy options.",https://images.happycow.net/venues/1024/79/81/hcmp79815_1463124.jpeg,2,"phone, opening_hours",https://froyda.de,https://www.google.com/maps/search/Froyda+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Froyda+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Froyda%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Försters,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,b49fb3d6-7438-43c1-b80c-c427a94da581,forsters-berlin,"2a Dunckerstraße, Berlin, 10437, Germany",https://das-foersters.de/,+49 30 98418942,raw 16:00-23:00,"Das vegane Restaurant. Cuisine: regional, german",https://lh3.googleusercontent.com/place-photos/AL8-SNH0SWb-dP1MSUBZeyWLHnFWU_-RhQ8aLRvqa-JMkCIQ6qvYzwpopWIszZl6ePuQIiDrJaEeuFc9IjQcd6k8XiC16CBlD7v6ByxPvbl00mRWKgtkWb7UFEr_xFKbFfJvv9byMk2UgUmVMA=s4800-w800,2,plants_pack_description,https://das-foersters.de/,https://www.google.com/maps/search/F%C3%B6rsters+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=F%C3%B6rsters+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22F%C3%B6rsters%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Galería Lunasol,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,d0ec573d-0dc2-4d1d-92e0-9d4629b55c9a,galeria-lunasol-berlin,"35 Schierker Straße, Berlin, 12051, Germany",https://lunasol.berlin/,,Tu 11:00-22:00; We 11:00-22:00; Th 11:00-22:00; Fr 11:00-23:00; Sa 11:00-23:00,"Cafe Lunasol Gallery (bio vegan) Come & enjoy, art, music, food, events! …Monday closed! Tuesday until Thursday from to 11:00 – 22:00 hrs. Friday and Saturday from to 11:00 – 23:00 hrs. Sunday closed! LUNASOL GALLERY Lunasol Gallery, Art group with more than 2 decades doing and fulfilling, with an international career. In Berlin",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/d0ec573d-0dc2-4d1d-92e0-9d4629b55c9a.webp?v=mp2h5w9k,2,phone,https://lunasol.berlin/,https://www.google.com/maps/search/Galer%C3%ADa+Lunasol+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Galer%C3%ADa+Lunasol+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Galer%C3%ADa+Lunasol%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,Gate 57,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,40b16216-2b6c-4db2-b0c4-c5df8652117b,gate-57-berlin,"57 Pappelallee, Berlin, 10437, Germany",https://gate57-restaurant.eatbu.com/,+49 30 89547172,raw 12:00-23:00,"gate57,restaurant berlin, asian, vegan, vegetarian, vietnamese, fusion cuisine, japanese, korean,",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/40b16216-2b6c-4db2-b0c4-c5df8652117b.webp?v=mp1xw3az,2,,https://gate57-restaurant.eatbu.com/,https://www.google.com/maps/search/Gate+57+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Gate+57+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Gate+57%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,Geh Veg,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,8506f169-08c6-4313-b0a7-a8e04828f995,geh-veg-berlin,"37 Triftstraße, Germany",https://www.gehvegberlin.de/,030 98388975,Mo 10:00-15:00; Tu 10:00-15:00; We 10:00-15:00; Th 10:00-15:00; Fr 10:00-15:00; Sa 10:00-18:00; Su 10:00-18:00,Betting without LUGAS in comparison ✓ Sports betting without a central control system with attractive bonuses and flexible deposit options.,https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/8506f169-08c6-4313-b0a7-a8e04828f995.webp?v=mp24icom,2,,https://www.gehvegberlin.de/,https://www.google.com/maps/search/Geh+Veg+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Geh+Veg+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Geh+Veg%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Gemello,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,44f4d12d-fae5-4b1d-80dc-a05ab0db7b0d,gemello-berlin,"6a Lettestraße, Germany",https://www.gemello.berlin/,+49 176 63461139,Tu 17:00-22:00; We 17:00-22:00; Th 17:00-22:00; Fr 17:00-22:00; Sa 14:00-22:00; Su 14:00-22:00,Vegan pizza in berlin prenzlauer berg,https://www.gemello.berlin/cdn/shop/files/Gemello_logo_8ae6d002-bd4d-4826-8c94-dc4e58adee73.svg?height=628&pad_color=ffffff&v=1692289634&width=1200,2,plants_pack_description,https://www.gemello.berlin/,https://www.google.com/maps/search/Gemello+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Gemello+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Gemello%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,Golden Ginkgo,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,b95a83eb-ebec-4956-86bb-befb76074f9c,golden-ginkgo-berlin,35 Schlesische Straße,https://golden-ginkgo.de/,+49 30 23492880,Mo-Su 12:00-00:00,"Fully vegan Japanese restaurant in Berlin specialising in sushi, ramen, and curry. Entirely plant-based menu confirmed by HappyCow.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/b95a83eb-ebec-4956-86bb-befb76074f9c.jpg,2,,https://golden-ginkgo.de/,https://www.google.com/maps/search/Golden+Ginkgo+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Golden+Ginkgo+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Golden+Ginkgo%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,café und bistro freysinn,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,ff48461d-c9c1-4636-af9b-2b500304717c,cafe-und-bistro-freysinn-berlin,,https://freysinnberlin.wordpress.com/,+4930 68328774,Mo-Fr 08:00-16:00,"Café und Bistro Freysinn offers a vibrant selection of plant-based dishes inspired by global cuisines, featuring everything from Mediterranean mezze to hearty Asian-inspired bowls. With an inviting atmosphere adorned with local art, guests can sip on organic coffees or indulge in homemade vegan pastries while enjoying a cozy meal with friends or family. The commitment to sustainability is evident ",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/ff48461d-c9c1-4636-af9b-2b500304717c.jpg,2,address,https://freysinnberlin.wordpress.com/,https://www.google.com/maps/search/caf%C3%A9+und+bistro+freysinn+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=caf%C3%A9+und+bistro+freysinn+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22caf%C3%A9+und+bistro+freysinn%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,daily dumpling,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,ef5afcb7-adb0-4e73-af98-460ae86ed426,daily-dumpling-berlin,2 Chausseestraße,https://www.dailydumpling.de/,030 40042006,Mo-Sa 12:00-21:30,"daily dumpling, 100% organic, homemade and only natural ingredients",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/ef5afcb7-adb0-4e73-af98-460ae86ed426.webp?v=mp2k5ixu,2,plants_pack_description,https://www.dailydumpling.de/,https://www.google.com/maps/search/daily+dumpling+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=daily+dumpling+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22daily+dumpling%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Đống Đa,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,b4e796bd-6191-4fa0-95c3-a8dac0a99941,ong-a-berlin,121 Pfarrstraße,https://dongda-restaurant.de/,,Tu-Su 11:30-21:30,"Step into Đống Đa for a vibrant taste of Vietnamese cuisine reimagined through a vegan lens, where traditional dishes like pho and banh mi are crafted using plant-based ingredients and bursting with fresh herbs and spices. The cozy atmosphere is perfect for a casual meal, featuring options like lemongrass tofu and savory rice paper rolls, all designed to deliver authentic flavors while catering to",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/b4e796bd-6191-4fa0-95c3-a8dac0a99941.webp?v=mp2ef4h1,2,phone,https://dongda-restaurant.de/,https://www.google.com/maps/search/%C4%90%E1%BB%91ng+%C4%90a+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=%C4%90%E1%BB%91ng+%C4%90a+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22%C4%90%E1%BB%91ng+%C4%90a%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
